map,state,district_id,harris_margin_pts,dem,rep,total
Before redistricting,WI,WI-1,-4.507724090382642,NA,NA,NA
Before redistricting,WI,WI-2,40.14726792172469,NA,NA,NA
Before redistricting,WI,WI-3,-7.398039159802777,NA,NA,NA
Before redistricting,WI,WI-4,51.55318426710069,NA,NA,NA
Before redistricting,WI,WI-5,-22.154750897535216,NA,NA,NA
Before redistricting,WI,WI-6,-16.475615498689226,NA,NA,NA
Before redistricting,WI,WI-7,-22.50095227730315,NA,NA,NA
Before redistricting,WI,WI-8,-16.255130627402437,NA,NA,NA
Before redistricting,WV,WV-1,-44.360256895426446,NA,NA,NA
Before redistricting,WV,WV-2,-39.5954018826937,NA,NA,NA
Before redistricting,WY,WY-AL,-46.219115234294335,NA,NA,NA
"After redistricting, with Alabama change",AK,AK-AL,-13.138681814552738,NA,NA,NA
"After redistricting, with Alabama change",AR,AR-1,-45.293037747855145,NA,NA,NA
"After redistricting, with Alabama change",AR,AR-2,-15.53082942097027,NA,NA,NA
"After redistricting, with Alabama change",AR,AR-3,-24.893435635123616,NA,NA,NA
"After redistricting, with Alabama change",AR,AR-4,-39.91137550078911,NA,NA,NA
"After redistricting, with Alabama change",AZ,AZ-1,-3.1071541086316987,NA,NA,NA
"After redistricting, with Alabama change",AZ,AZ-2,-14.967693293987427,NA,NA,NA
"After redistricting, with Alabama change",AZ,AZ-3,39.7519955726895,NA,NA,NA
"After redistricting, with Alabama change",AZ,AZ-4,6.667510776792346,NA,NA,NA
"After redistricting, with Alabama change",AZ,AZ-5,-19.97595640694343,NA,NA,NA
"After redistricting, with Alabama change",AZ,AZ-6,-0.7494746407678771,NA,NA,NA
"After redistricting, with Alabama change",AZ,AZ-7,22.125423788984143,NA,NA,NA
"After redistricting, with Alabama change",AZ,AZ-8,-16.32633799547475,NA,NA,NA
"After redistricting, with Alabama change",AZ,AZ-9,-31.081416843904673,NA,NA,NA
"After redistricting, with Alabama change",CO,CO-1,56.07475103031363,NA,NA,NA
"After redistricting, with Alabama change",CO,CO-2,39.7834739617361,NA,NA,NA
"After redistricting, with Alabama change",CO,CO-3,-9.728724869182043,NA,NA,NA
"After redistricting, with Alabama change",CO,CO-4,-18.25293096385307,NA,NA,NA
"After redistricting, with Alabama change",CO,CO-5,-9.084175102118037,NA,NA,NA
"After redistricting, with Alabama change",CO,CO-6,19.77736992189344,NA,NA,NA
"After redistricting, with Alabama change",CO,CO-7,14.984602400768532,NA,NA,NA
"After redistricting, with Alabama change",CO,CO-8,-1.8299943656735929,NA,NA,NA
"After redistricting, with Alabama change",CT,CT-1,22.8817133002376,NA,NA,NA
"After redistricting, with Alabama change",CT,CT-2,7.725039062801659,NA,NA,NA
"After redistricting, with Alabama change",CT,CT-3,14.058051503902258,NA,NA,NA
"After redistricting, with Alabama change",CT,CT-4,23.359644430784865,NA,NA,NA
"After redistricting, with Alabama change",CT,CT-5,5.586162197196792,NA,NA,NA
"After redistricting, with Alabama change",DE,DE-AL,14.736650791386307,NA,NA,NA
"After redistricting, with Alabama change",GA,GA-1,-15.80630877171752,NA,NA,NA
"After redistricting, with Alabama change",GA,GA-2,7.619887644356771,NA,NA,NA
"After redistricting, with Alabama change",GA,GA-3,-29.699871462224703,NA,NA,NA
"After redistricting, with Alabama change",GA,GA-4,52.47381831216516,NA,NA,NA
"After redistricting, with Alabama change",GA,GA-5,71.59350984980084,NA,NA,NA
"After redistricting, with Alabama change",GA,GA-6,49.936050670204935,NA,NA,NA
"After redistricting, with Alabama change",GA,GA-7,-22.05524208269214,NA,NA,NA
"After redistricting, with Alabama change",GA,GA-8,-30.59473052853695,NA,NA,NA
"After redistricting, with Alabama change",GA,GA-9,-34.07778771712561,NA,NA,NA
"After redistricting, with Alabama change",GA,GA-10,-20.78488898110641,NA,NA,NA
"After redistricting, with Alabama change",GA,GA-11,-23.34363452820845,NA,NA,NA
"After redistricting, with Alabama change",GA,GA-12,-14.161142055298615,NA,NA,NA
"After redistricting, with Alabama change",GA,GA-13,42.33440962955642,NA,NA,NA
"After redistricting, with Alabama change",GA,GA-14,-36.77737637415997,NA,NA,NA
"After redistricting, with Alabama change",HI,HI-1,24.731152547821896,NA,NA,NA
"After redistricting, with Alabama change",HI,HI-2,21.594035712552408,NA,NA,NA
"After redistricting, with Alabama change",IA,IA-1,-8.465091868481029,NA,NA,NA
"After redistricting, with Alabama change",IA,IA-2,-9.989182594938212,NA,NA,NA
"After redistricting, with Alabama change",IA,IA-3,-4.406375766591414,NA,NA,NA
"After redistricting, with Alabama change",IA,IA-4,-31.481793274455484,NA,NA,NA
"After redistricting, with Alabama change",ID,ID-1,-45.06738220296984,NA,NA,NA
"After redistricting, with Alabama change",ID,ID-2,-26.726665609625073,NA,NA,NA
"After redistricting, with Alabama change",IL,IL-1,32.04803312123692,NA,NA,NA
"After redistricting, with Alabama change",IL,IL-2,33.116431801927945,NA,NA,NA
"After redistricting, with Alabama change",IL,IL-3,31.392813552148795,NA,NA,NA
"After redistricting, with Alabama change",IL,IL-4,28.32538195036065,NA,NA,NA
"After redistricting, with Alabama change",IL,IL-5,37.11697786240353,NA,NA,NA
"After redistricting, with Alabama change",IL,IL-6,5.491982726146083,NA,NA,NA
"After redistricting, with Alabama change",IL,IL-7,65.38716870034564,NA,NA,NA
"After redistricting, with Alabama change",IL,IL-8,6.908789817189981,NA,NA,NA
"After redistricting, with Alabama change",IL,IL-9,36.57112495885142,NA,NA,NA
"After redistricting, with Alabama change",IL,IL-10,22.045980080962813,NA,NA,NA
"After redistricting, with Alabama change",IL,IL-11,11.430237442518571,NA,NA,NA
"After redistricting, with Alabama change",IL,IL-12,-43.42151864770592,NA,NA,NA
"After redistricting, with Alabama change",IL,IL-13,10.467779163879392,NA,NA,NA
"After redistricting, with Alabama change",IL,IL-14,5.185911730684378,NA,NA,NA
"After redistricting, with Alabama change",IL,IL-15,-39.75144531403627,NA,NA,NA
"After redistricting, with Alabama change",IL,IL-16,-22.677393320608243,NA,NA,NA
"After redistricting, with Alabama change",IL,IL-17,4.744380157450445,NA,NA,NA
"After redistricting, with Alabama change",IN,IN-1,0.39592397036837196,NA,NA,NA
"After redistricting, with Alabama change",IN,IN-2,-26.50307239914153,NA,NA,NA
"After redistricting, with Alabama change",IN,IN-3,-31.190141108191256,NA,NA,NA
"After redistricting, with Alabama change",IN,IN-4,-29.34244327742414,NA,NA,NA
"After redistricting, with Alabama change",IN,IN-5,-16.806620256250504,NA,NA,NA
"After redistricting, with Alabama change",IN,IN-6,-32.520300234635094,NA,NA,NA
"After redistricting, with Alabama change",IN,IN-7,41.457417040557125,NA,NA,NA
"After redistricting, with Alabama change",IN,IN-8,-35.88088941837622,NA,NA,NA
"After redistricting, with Alabama change",IN,IN-9,-29.884777830270075,NA,NA,NA
"After redistricting, with Alabama change",KS,KS-1,-31.26678473675737,NA,NA,NA
"After redistricting, with Alabama change",KS,KS-2,-19.674377969685256,NA,NA,NA
"After redistricting, with Alabama change",KS,KS-3,4.0997006966976,NA,NA,NA
"After redistricting, with Alabama change",KS,KS-4,-23.294002850283096,NA,NA,NA
"After redistricting, with Alabama change",KY,KY-1,-47.29598832968635,NA,NA,NA
"After redistricting, with Alabama change",KY,KY-2,-41.33339026716199,NA,NA,NA
"After redistricting, with Alabama change",KY,KY-3,18.93946235588067,NA,NA,NA
"After redistricting, with Alabama change",KY,KY-4,-35.557784868891474,NA,NA,NA
"After redistricting, with Alabama change",KY,KY-5,-63.88355705969263,NA,NA,NA
"After redistricting, with Alabama change",KY,KY-6,-15.029646381116319,NA,NA,NA
"After redistricting, with Alabama change",MA,MA-1,13.622480950801197,NA,NA,NA
"After redistricting, with Alabama change",MA,MA-2,23.67593598529166,NA,NA,NA
"After redistricting, with Alabama change",MA,MA-3,18.980882443551963,NA,NA,NA
"After redistricting, with Alabama change",MA,MA-4,19.723442071857534,NA,NA,NA
"After redistricting, with Alabama change",MA,MA-5,45.16737058885127,NA,NA,NA
"After redistricting, with Alabama change",MA,MA-6,20.682313168416606,NA,NA,NA
"After redistricting, with Alabama change",MA,MA-7,63.09513975930441,NA,NA,NA
"After redistricting, with Alabama change",MA,MA-8,26.41676187743684,NA,NA,NA
"After redistricting, with Alabama change",MA,MA-9,10.763611260393311,NA,NA,NA
"After redistricting, with Alabama change",MD,MD-1,-16.91333567321441,NA,NA,NA
"After redistricting, with Alabama change",MD,MD-2,18.456652338618127,NA,NA,NA
"After redistricting, with Alabama change",MD,MD-3,23.764020195859164,NA,NA,NA
"After redistricting, with Alabama change",MD,MD-4,73.62331695375282,NA,NA,NA
"After redistricting, with Alabama change",MD,MD-5,33.28824122103221,NA,NA,NA
"After redistricting, with Alabama change",MD,MD-6,5.7719335796973965,NA,NA,NA
"After redistricting, with Alabama change",MD,MD-7,58.939803228326646,NA,NA,NA
"After redistricting, with Alabama change",MD,MD-8,56.453495611031556,NA,NA,NA
"After redistricting, with Alabama change",ME,ME-1,21.610177313802048,NA,NA,NA
"After redistricting, with Alabama change",ME,ME-2,-9.0514746954242,NA,NA,NA
"After redistricting, with Alabama change",MI,MI-1,-21.20810370702805,NA,NA,NA
"After redistricting, with Alabama change",MI,MI-2,-30.088174872992397,NA,NA,NA
"After redistricting, with Alabama change",MI,MI-3,7.839260183129015,NA,NA,NA
"After redistricting, with Alabama change",MI,MI-4,-5.536207849640684,NA,NA,NA
"After redistricting, with Alabama change",MI,MI-5,-27.02049863595029,NA,NA,NA
"After redistricting, with Alabama change",MI,MI-6,23.30533130465891,NA,NA,NA
"After redistricting, with Alabama change",MI,MI-7,-1.283242640480275,NA,NA,NA
"After redistricting, with Alabama change",MI,MI-8,-1.9807892722426719,NA,NA,NA
"After redistricting, with Alabama change",MI,MI-9,-32.333876575848016,NA,NA,NA
"After redistricting, with Alabama change",MI,MI-10,-6.546756652667485,NA,NA,NA
"After redistricting, with Alabama change",MI,MI-11,16.083393442195554,NA,NA,NA
"After redistricting, with Alabama change",MI,MI-12,37.96421526437617,NA,NA,NA
"After redistricting, with Alabama change",MI,MI-13,41.06084299559683,NA,NA,NA
"After redistricting, with Alabama change",MN,MN-1,-12.003368607564946,NA,NA,NA
"After redistricting, with Alabama change",MN,MN-2,5.831909194054868,NA,NA,NA
"After redistricting, with Alabama change",MN,MN-3,21.26152302712525,NA,NA,NA
"After redistricting, with Alabama change",MN,MN-4,35.67305318976705,NA,NA,NA
"After redistricting, with Alabama change",MN,MN-5,61.866022073158454,NA,NA,NA
"After redistricting, with Alabama change",MN,MN-6,-19.669304731321713,NA,NA,NA
"After redistricting, with Alabama change",MN,MN-7,-36.4813318692643,NA,NA,NA
"After redistricting, with Alabama change",MN,MN-8,-14.29085840399582,NA,NA,NA
"After redistricting, with Alabama change",MS,MS-1,-37.03453404802241,NA,NA,NA
"After redistricting, with Alabama change",MS,MS-2,20.361662390253272,NA,NA,NA
"After redistricting, with Alabama change",MS,MS-3,-29.17565337766434,NA,NA,NA
"After redistricting, with Alabama change",MS,MS-4,-42.52560656072412,NA,NA,NA
"After redistricting, with Alabama change",MT,MT-1,-11.55036810025492,NA,NA,NA
"After redistricting, with Alabama change",MT,MT-2,-29.53820522313673,NA,NA,NA
"After redistricting, with Alabama change",ND,ND-AL,-36.75515464623527,NA,NA,NA
"After redistricting, with Alabama change",NE,NE-1,-13.041934754197248,NA,NA,NA
"After redistricting, with Alabama change",NE,NE-2,4.621554201269379,NA,NA,NA
"After redistricting, with Alabama change",NE,NE-3,-53.79975333557574,NA,NA,NA
"After redistricting, with Alabama change",NH,NH-1,2.0099999999999953,NA,NA,NA
"After redistricting, with Alabama change",NH,NH-2,3.5900000000000043,NA,NA,NA
"After redistricting, with Alabama change",NJ,NJ-1,18.7317503460626,NA,NA,NA
"After redistricting, with Alabama change",NJ,NJ-2,-12.552088180248372,NA,NA,NA
"After redistricting, with Alabama change",NJ,NJ-3,8.3558248969067,NA,NA,NA
"After redistricting, with Alabama change",NJ,NJ-4,-30.11838724395457,NA,NA,NA
"After redistricting, with Alabama change",NJ,NJ-5,1.513263396203934,NA,NA,NA
"After redistricting, with Alabama change",NJ,NJ-6,6.423489701343627,NA,NA,NA
"After redistricting, with Alabama change",NJ,NJ-7,-1.174022786165257,NA,NA,NA
"After redistricting, with Alabama change",NJ,NJ-8,24.186914207367785,NA,NA,NA
"After redistricting, with Alabama change",NJ,NJ-9,-1.137715982815601,NA,NA,NA
"After redistricting, with Alabama change",NJ,NJ-10,50.772033705306306,NA,NA,NA
"After redistricting, with Alabama change",NJ,NJ-11,8.714461998872885,NA,NA,NA
"After redistricting, with Alabama change",NJ,NJ-12,23.86726454226255,NA,NA,NA
"After redistricting, with Alabama change",NM,NM-1,12.664443942133818,NA,NA,NA
"After redistricting, with Alabama change",NM,NM-2,-1.8081491870322701,NA,NA,NA
"After redistricting, with Alabama change",NM,NM-3,5.204416030944453,NA,NA,NA
"After redistricting, with Alabama change",NV,NV-1,2.259332609551539,NA,NA,NA
"After redistricting, with Alabama change",NV,NV-2,-13.936000721814224,NA,NA,NA
"After redistricting, with Alabama change",NV,NV-3,-0.737042690841877,NA,NA,NA
"After redistricting, with Alabama change",NV,NV-4,2.3160409655755156,NA,NA,NA
"After redistricting, with Alabama change",NY,NY-1,-10.04417144201014,NA,NA,NA
"After redistricting, with Alabama change",NY,NY-2,-13.927049707707301,NA,NA,NA
"After redistricting, with Alabama change",NY,NY-3,-4.278856574905765,NA,NA,NA
"After redistricting, with Alabama change",NY,NY-4,1.277217760095111,NA,NA,NA
"After redistricting, with Alabama change",NY,NY-5,42.15661157024794,NA,NA,NA
"After redistricting, with Alabama change",NY,NY-6,6.408021132378295,NA,NA,NA
"After redistricting, with Alabama change",NY,NY-7,45.88852531562084,NA,NA,NA
"After redistricting, with Alabama change",NY,NY-8,43.97880559659483,NA,NA,NA
"After redistricting, with Alabama change",NY,NY-9,40.60544212263512,NA,NA,NA
"After redistricting, with Alabama change",NY,NY-10,60.44207592267643,NA,NA,NA
"After redistricting, with Alabama change",NY,NY-11,-24.370336419470156,NA,NA,NA
"After redistricting, with Alabama change",NY,NY-12,63.60067600050729,NA,NA,NA
"After redistricting, with Alabama change",NY,NY-13,59.28362695165734,NA,NA,NA
"After redistricting, with Alabama change",NY,NY-14,31.751204934940898,NA,NA,NA
"After redistricting, with Alabama change",NY,NY-15,48.25626204238921,NA,NA,NA
"After redistricting, with Alabama change",NY,NY-16,33.106546776259734,NA,NA,NA
"After redistricting, with Alabama change",NY,NY-17,0.5555512748399211,NA,NA,NA
"After redistricting, with Alabama change",NY,NY-18,3.331879422312689,NA,NA,NA
"After redistricting, with Alabama change",NY,NY-19,1.7843178517519709,NA,NA,NA
"After redistricting, with Alabama change",NY,NY-20,14.149288377093278,NA,NA,NA
"After redistricting, with Alabama change",NY,NY-21,-20.65435034039324,NA,NA,NA
"After redistricting, with Alabama change",NY,NY-22,7.650060686306959,NA,NA,NA
"After redistricting, with Alabama change",NY,NY-23,-21.0145532670832,NA,NA,NA
"After redistricting, with Alabama change",NY,NY-24,-23.08744805849924,NA,NA,NA
"After redistricting, with Alabama change",NY,NY-25,18.444711615189007,NA,NA,NA
"After redistricting, with Alabama change",NY,NY-26,19.26918707657172,NA,NA,NA
"After redistricting, with Alabama change",OK,OK-1,-21.533152591445024,NA,NA,NA
"After redistricting, with Alabama change",OK,OK-2,-55.62202683487859,NA,NA,NA
"After redistricting, with Alabama change",OK,OK-3,-45.541225600000004,NA,NA,NA
"After redistricting, with Alabama change",OK,OK-4,-33.237957699999995,NA,NA,NA
"After redistricting, with Alabama change",OK,OK-5,-17.724871899999993,NA,NA,NA
"After redistricting, with Alabama change",OR,OR-1,37.79062605224904,NA,NA,NA
"After redistricting, with Alabama change",OR,OR-2,-27.136020750736694,NA,NA,NA
"After redistricting, with Alabama change",OR,OR-3,45.97583265055892,NA,NA,NA
"After redistricting, with Alabama change",OR,OR-4,12.061031789104925,NA,NA,NA
"After redistricting, with Alabama change",OR,OR-5,8.541120497135646,NA,NA,NA
"After redistricting, with Alabama change",OR,OR-6,11.375759191266038,NA,NA,NA
"After redistricting, with Alabama change",PA,PA-1,0.319243112821066,NA,NA,NA
"After redistricting, with Alabama change",PA,PA-2,35.739792378173654,NA,NA,NA
"After redistricting, with Alabama change",PA,PA-3,77.31529656607701,NA,NA,NA
"After redistricting, with Alabama change",PA,PA-4,15.803571237705572,NA,NA,NA
"After redistricting, with Alabama change",PA,PA-5,28.629964278209712,NA,NA,NA
"After redistricting, with Alabama change",PA,PA-6,11.408244934256496,NA,NA,NA
"After redistricting, with Alabama change",PA,PA-7,-3.2043467575728837,NA,NA,NA
"After redistricting, with Alabama change",PA,PA-8,-8.498747547600882,NA,NA,NA
"After redistricting, with Alabama change",PA,PA-9,-37.94184534597099,NA,NA,NA
"After redistricting, with Alabama change",PA,PA-10,-5.230680311426916,NA,NA,NA
"After redistricting, with Alabama change",PA,PA-11,-21.36336973962954,NA,NA,NA
"After redistricting, with Alabama change",PA,PA-12,19.185875772054537,NA,NA,NA
"After redistricting, with Alabama change",PA,PA-13,-45.53548296493228,NA,NA,NA
"After redistricting, with Alabama change",PA,PA-14,-33.35700240332095,NA,NA,NA
"After redistricting, with Alabama change",PA,PA-15,-37.962755780597504,NA,NA,NA
"After redistricting, with Alabama change",PA,PA-16,-22.765971710129385,NA,NA,NA
"After redistricting, with Alabama change",PA,PA-17,5.503657874932177,NA,NA,NA
"After redistricting, with Alabama change",RI,RI-1,22.15763429320932,NA,NA,NA
"After redistricting, with Alabama change",RI,RI-2,6.786254200850506,NA,NA,NA
"After redistricting, with Alabama change",SC,SC-1,-13.008999198239618,NA,NA,NA
"After redistricting, with Alabama change",SC,SC-2,-13.912131032862051,NA,NA,NA
"After redistricting, with Alabama change",SC,SC-3,-43.06491305360455,NA,NA,NA
"After redistricting, with Alabama change",SC,SC-4,-23.575179980978884,NA,NA,NA
"After redistricting, with Alabama change",SC,SC-5,-22.774986999201182,NA,NA,NA
"After redistricting, with Alabama change",SC,SC-6,22.67589403423873,NA,NA,NA
"After redistricting, with Alabama change",SC,SC-7,-26.343624928530595,NA,NA,NA
"After redistricting, with Alabama change",SD,SD-AL,-29.19458549573116,NA,NA,NA
"After redistricting, with Alabama change",VA,VA-1,-4.941732550236444,NA,NA,NA
"After redistricting, with Alabama change",VA,VA-2,-0.249178897359142,NA,NA,NA
"After redistricting, with Alabama change",VA,VA-3,34.67075325650127,NA,NA,NA
"After redistricting, with Alabama change",VA,VA-4,32.70228432767133,NA,NA,NA
"After redistricting, with Alabama change",VA,VA-5,-12.283566427240322,NA,NA,NA
"After redistricting, with Alabama change",VA,VA-6,-23.883145652575223,NA,NA,NA
"After redistricting, with Alabama change",VA,VA-7,2.861063874220587,NA,NA,NA
"After redistricting, with Alabama change",VA,VA-8,49.747226476797614,NA,NA,NA
"After redistricting, with Alabama change",VA,VA-9,-44.05867646408731,NA,NA,NA
"After redistricting, with Alabama change",VA,VA-10,8.358256808295812,NA,NA,NA
"After redistricting, with Alabama change",VA,VA-11,34.287616511318234,NA,NA,NA
"After redistricting, with Alabama change",VT,VT-AL,31.768420995171798,NA,NA,NA
"After redistricting, with Alabama change",WA,WA-1,28.692118259746202,NA,NA,NA
"After redistricting, with Alabama change",WA,WA-2,23.667561667448016,NA,NA,NA
"After redistricting, with Alabama change",WA,WA-3,-3.3012167619571597,NA,NA,NA
"After redistricting, with Alabama change",WA,WA-4,-20.67467194052734,NA,NA,NA
"After redistricting, with Alabama change",WA,WA-5,-10.786946271249535,NA,NA,NA
"After redistricting, with Alabama change",WA,WA-6,19.26950137092441,NA,NA,NA
"After redistricting, with Alabama change",WA,WA-7,74.99218362054695,NA,NA,NA
"After redistricting, with Alabama change",WA,WA-8,5.777374612828473,NA,NA,NA
"After redistricting, with Alabama change",WA,WA-9,41.20613580874553,NA,NA,NA
"After redistricting, with Alabama change",WA,WA-10,18.00431348383844,NA,NA,NA
"After redistricting, with Alabama change",WI,WI-1,-4.507724090382642,NA,NA,NA
"After redistricting, with Alabama change",WI,WI-2,40.14726792172469,NA,NA,NA
"After redistricting, with Alabama change",WI,WI-3,-7.398039159802777,NA,NA,NA
"After redistricting, with Alabama change",WI,WI-4,51.55318426710069,NA,NA,NA
"After redistricting, with Alabama change",WI,WI-5,-22.154750897535216,NA,NA,NA
"After redistricting, with Alabama change",WI,WI-6,-16.475615498689226,NA,NA,NA
"After redistricting, with Alabama change",WI,WI-7,-22.50095227730315,NA,NA,NA
"After redistricting, with Alabama change",WI,WI-8,-16.255130627402437,NA,NA,NA
"After redistricting, with Alabama change",WV,WV-1,-44.360256895426446,NA,NA,NA
"After redistricting, with Alabama change",WV,WV-2,-39.5954018826937,NA,NA,NA
"After redistricting, with Alabama change",WY,WY-AL,-46.219115234294335,NA,NA,NA
"After redistricting, with Alabama change",AL,AL-1,-35.89336389600968,103121,220876,328069
"After redistricting, with Alabama change",AL,AL-2,-14.300381343502494,123962,165887,293174
"After redistricting, with Alabama change",AL,AL-3,-46.517493126007395,82862,230048,316410
"After redistricting, with Alabama change",AL,AL-4,-66.30931171088831,52911,267661,323861
"After redistricting, with Alabama change",AL,AL-5,-28.981617647058822,122382,224861,353600
"After redistricting, with Alabama change",AL,AL-6,-34.19978081282388,112016,231535,349473
"After redistricting, with Alabama change",AL,AL-7,17.77353304293135,175158,121748,300503
"After redistricting, with Alabama change",CA,CA-1,12.217395885775836,186164,144424,341644
"After redistricting, with Alabama change",CA,CA-2,24.649962112941964,236524,140558,389315
"After redistricting, with Alabama change",CA,CA-3,10.183179956032447,195637,158302,366634
"After redistricting, with Alabama change",CA,CA-4,14.511795867811848,191758,141847,343934
"After redistricting, with Alabama change",CA,CA-5,-20.66787875109322,139201,214114,362461
"After redistricting, with Alabama change",CA,CA-6,8.388138334562234,176808,148595,336344
"After redistricting, with Alabama change",CA,CA-7,12.825627617776522,190078,145585,346907
"After redistricting, with Alabama change",CA,CA-8,34.081857415446876,204494,98040,312348
"After redistricting, with Alabama change",CA,CA-9,11.425964206566475,145369,114692,268485
"After redistricting, with Alabama change",CA,CA-10,33.5884752096848,246078,119171,377829
"After redistricting, with Alabama change",CA,CA-11,67.7200627940008,295462,50870,361181
"After redistricting, with Alabama change",CA,CA-12,73.89625972133227,269134,33869,318372
"After redistricting, with Alabama change",CA,CA-13,0.49385446921464154,101626,100599,207956
"After redistricting, with Alabama change",CA,CA-14,34.76443090498451,186755,87473,285585
"After redistricting, with Alabama change",CA,CA-15,47.89400306326827,220581,74238,305556
"After redistricting, with Alabama change",CA,CA-16,48.13102935252729,245843,82146,340107
"After redistricting, with Alabama change",CA,CA-17,38.97183210526914,177855,74877,264237
"After redistricting, with Alabama change",CA,CA-18,28.448755095852565,148784,81233,237448
"After redistricting, with Alabama change",CA,CA-19,34.39424451257419,246335,116873,376406
"After redistricting, with Alabama change",CA,CA-20,-32.23663979355362,103304,204989,315433
"After redistricting, with Alabama change",CA,CA-21,6.002854254623298,104262,92148,201804
"After redistricting, with Alabama change",CA,CA-22,-1.8076653423697127,81761,84855,171160
"After redistricting, with Alabama change",CA,CA-23,-19.37822485292682,107871,161464,276563
"After redistricting, with Alabama change",CA,CA-24,24.956668990935352,214059,126370,351365
"After redistricting, with Alabama change",CA,CA-25,5.836397228979454,139917,124154,270081
"After redistricting, with Alabama change",CA,CA-26,15.287121331259792,193089,140597,343374
"After redistricting, with Alabama change",CA,CA-27,9.75374150119397,157992,129114,296071
"After redistricting, with Alabama change",CA,CA-28,25.30020564545744,199321,116646,326776
"After redistricting, with Alabama change",CA,CA-29,33.63957745005752,156032,75625,239025
"After redistricting, with Alabama change",CA,CA-30,39.994904846545104,233206,96623,341501
"After redistricting, with Alabama change",CA,CA-31,12.22912655947055,159433,123733,291926
"After redistricting, with Alabama change",CA,CA-32,25.01285897389559,219580,129616,359671
"After redistricting, with Alabama change",CA,CA-33,9.8291751045764,132778,108364,248383
"After redistricting, with Alabama change",CA,CA-34,50.6418922068599,156727,48089,214522
"After redistricting, with Alabama change",CA,CA-35,7.754018909805909,136333,116142,260394
"After redistricting, with Alabama change",CA,CA-36,39.104321238981655,261900,111111,385607
"After redistricting, with Alabama change",CA,CA-37,60.39392147939589,184949,42949,235123
"After redistricting, with Alabama change",CA,CA-38,12.37213070277004,142692,110315,261693
"After redistricting, with Alabama change",CA,CA-39,9.546533289100978,125176,102730,235122
"After redistricting, with Alabama change",CA,CA-40,-12.223464390873735,161580,208158,381054
"After redistricting, with Alabama change",CA,CA-41,14.164824592732737,172644,128621,310791
"After redistricting, with Alabama change",CA,CA-42,13.14320360582973,192310,146354,349656
"After redistricting, with Alabama change",CA,CA-43,48.97063892457619,162810,53414,223391
"After redistricting, with Alabama change",CA,CA-44,35.171390738120046,145044,67751,219761
"After redistricting, with Alabama change",CA,CA-45,3.9540102820915797,151753,139878,300328
"After redistricting, with Alabama change",CA,CA-46,16.17237287390674,128596,91799,227530
"After redistricting, with Alabama change",CA,CA-47,10.081788044298596,190234,154166,357754
"After redistricting, with Alabama change",CA,CA-48,3.4299231224127733,165384,154132,328054
"After redistricting, with Alabama change",CA,CA-49,12.110061030566786,211925,164898,388330
"After redistricting, with Alabama change",CA,CA-50,18.25146401758166,214074,146224,371751
"After redistricting, with Alabama change",CA,CA-51,18.24073917860296,205084,140213,355638
"After redistricting, with Alabama change",CA,CA-52,17.582083093431518,156736,108793,272681
"After redistricting, with Alabama change",FL,FL-1,-36.975996895497524,130047,286312,422612
"After redistricting, with Alabama change",FL,FL-2,-18.07210251395431,166349,241011,413134
"After redistricting, with Alabama change",FL,FL-3,-20.984733929204157,155705,239803,400758
"After redistricting, with Alabama change",FL,FL-4,-11.796953958274294,173074,220114,398747
"After redistricting, with Alabama change",FL,FL-5,-21.33695003575707,169106,262791,439074
"After redistricting, with Alabama change",FL,FL-6,-29.987888976256972,152600,285318,442572
"After redistricting, with Alabama change",FL,FL-7,-12.42344564028025,184389,237638,428617
"After redistricting, with Alabama change",FL,FL-8,-16.145371953010617,177979,247784,432353
"After redistricting, with Alabama change",FL,FL-9,-17.712751935197833,152205,218724,375543
"After redistricting, with Alabama change",FL,FL-10,23.892436190253907,183316,111659,299915
"After redistricting, with Alabama change",FL,FL-11,-15.63017975339104,187138,257579,450673
"After redistricting, with Alabama change",FL,FL-12,-15.32953040908748,159992,218925,384441
"After redistricting, with Alabama change",FL,FL-13,-13.267023867986993,174633,228934,409293
"After redistricting, with Alabama change",FL,FL-14,-10.464731121501806,171478,212233,389451
"After redistricting, with Alabama change",FL,FL-15,-19.778929326344088,157393,236555,400234
"After redistricting, with Alabama change",FL,FL-16,-13.63874569157569,184339,243417,433163
"After redistricting, with Alabama change",FL,FL-17,-21.999880927968036,174415,274186,453507
"After redistricting, with Alabama change",FL,FL-18,-16.896037408795905,152345,215216,372105
"After redistricting, with Alabama change",FL,FL-19,-30.081070823226,145965,273568,424197
"After redistricting, with Alabama change",FL,FL-20,37.060233558696986,221083,100489,325400
"After redistricting, with Alabama change",FL,FL-21,-16.175598399546775,186840,259933,451872
"After redistricting, with Alabama change",FL,FL-22,-10.468093876394363,171280,211914,388170
"After redistricting, with Alabama change",FL,FL-23,13.76926697258501,191314,144504,339960
"After redistricting, with Alabama change",FL,FL-24,38.62461405902204,191452,83867,278540
"After redistricting, with Alabama change",FL,FL-25,-9.106210986761221,169978,204494,379038
"After redistricting, with Alabama change",FL,FL-26,-18.31429925545414,131900,191796,327045
"After redistricting, with Alabama change",FL,FL-27,-14.52797238958345,142685,191851,338423
"After redistricting, with Alabama change",FL,FL-28,-25.390860561627193,124038,209511,336629
"After redistricting, with Alabama change",LA,LA-1,-38.36024954893282,107889,246297,360811
"After redistricting, with Alabama change",LA,LA-2,47.71883770791056,228663,78875,313897
